Episode	Score	Epsilon
3682	3770.0	0.05
3683	3730.0	0.05
3684	4020.0	0.05
3685	4000.0	0.05
3686	1750.0	0.05
3687	1370.0	0.05
3688	3650.0	0.05
3689	750.0	0.05
3690	2250.0	0.05
3691	390.0	0.05
3692	2530.0	0.05
3693	300.0	0.05
3694	830.0	0.05
3695	2120.0	0.05
3696	3950.0	0.05
3697	1500.0	0.05
3698	2870.0	0.05
3699	1600.0	0.05
3700	1510.0	0.05
3701	1470.0	0.05
3702	1560.0	0.05
3703	3640.0	0.05
3704	1070.0	0.05
3705	1610.0	0.05
3706	1370.0	0.05
3707	740.0	0.05
3708	2870.0	0.05
3709	830.0	0.05
3710	1320.0	0.05
3711	3910.0	0.05
3712	1640.0	0.05
3713	3540.0	0.05
3714	740.0	0.05
3715	2610.0	0.05
3716	1370.0	0.05
3717	4000.0	0.05
3718	990.0	0.05
3719	3720.0	0.05
3720	580.0	0.05
3721	1110.0	0.05
3722	1360.0	0.05
3723	3830.0	0.05
3724	1810.0	0.05
3725	1190.0	0.05
3726	2390.0	0.05
3727	3520.0	0.05
3728	3920.0	0.05
3729	4190.0	0.05
3730	3990.0	0.05
3731	1750.0	0.05
3732	2670.0	0.05
3733	2810.0	0.05
3734	2360.0	0.05
3735	1960.0	0.05
3736	3830.0	0.05
3737	920.0	0.05
3738	680.0	0.05
3739	2420.0	0.05
3740	3600.0	0.05
3741	1350.0	0.05
3742	1700.0	0.05
3743	1150.0	0.05
3744	1190.0	0.05
3745	1620.0	0.05
3746	950.0	0.05
3747	2210.0	0.05
3748	900.0	0.05
3749	2240.0	0.05
3750	920.0	0.05
3751	1580.0	0.05
3752	1640.0	0.05
3753	1280.0	0.05
3754	2200.0	0.05
3755	680.0	0.05
3756	1400.0	0.05
3757	2020.0	0.05
3758	2530.0	0.05
3759	3680.0	0.05
3760	1010.0	0.05
3761	2230.0	0.05
3762	1850.0	0.05
3763	2170.0	0.05
3764	2040.0	0.05
3765	3870.0	0.05
3766	2040.0	0.05
3767	4440.0	0.05
3768	360.0	0.05
3769	1260.0	0.05
3770	3750.0	0.05
3771	3910.0	0.05
3772	880.0	0.05
3773	3760.0	0.05
3774	520.0	0.05
3775	650.0	0.05
3776	2350.0	0.05
3777	2080.0	0.05
3778	1690.0	0.05
3779	3800.0	0.05
3780	1520.0	0.05
3781	2530.0	0.05
3782	3750.0	0.05
3783	1150.0	0.05
3784	940.0	0.05
3785	3540.0	0.05
3786	3950.0	0.05
3787	2480.0	0.05
3788	2100.0	0.05
3789	2540.0	0.05
3790	4090.0	0.05
3791	3780.0	0.05
3792	2440.0	0.05
3793	4490.0	0.05
3794	4060.0	0.05
3795	2260.0	0.05
3796	2270.0	0.05
3797	4870.0	0.05
3798	4410.0	0.05
3799	620.0	0.05
3800	2150.0	0.05
3801	1550.0	0.05
3802	2670.0	0.05
3803	2150.0	0.05
3804	1330.0	0.05
3805	4570.0	0.05
3806	270.0	0.05
3807	2260.0	0.05
3808	2940.0	0.05
3809	2170.0	0.05
3810	2510.0	0.05
3811	4080.0	0.05
3812	1530.0	0.05
3813	1390.0	0.05
3814	2240.0	0.05
3815	1840.0	0.05
3816	3960.0	0.05
3817	2480.0	0.05
3818	2580.0	0.05
3819	1550.0	0.05
3820	1190.0	0.05
3821	910.0	0.05
3822	1510.0	0.05
3823	3920.0	0.05
3824	1190.0	0.05
3825	2790.0	0.05
3826	1690.0	0.05
3827	2390.0	0.05
3828	1150.0	0.05
3829	2400.0	0.05
3830	1900.0	0.05
3831	820.0	0.05
3832	2800.0	0.05
3833	1330.0	0.05
3834	3880.0	0.05
3835	1600.0	0.05
3836	2670.0	0.05
3837	1020.0	0.05
3838	520.0	0.05
3839	640.0	0.05
3840	1730.0	0.05
3841	1190.0	0.05
3842	1240.0	0.05
3843	3810.0	0.05
3844	1260.0	0.05
3845	2060.0	0.05
3846	1440.0	0.05
3847	1250.0	0.05
3848	2390.0	0.05
3849	5320.0	0.05
3850	2850.0	0.05
3851	2300.0	0.05
3852	2350.0	0.05
3853	2090.0	0.05
3854	1970.0	0.05
3855	820.0	0.05
3856	1030.0	0.05
3857	850.0	0.05
3858	1640.0	0.05
3859	2280.0	0.05
3860	1170.0	0.05
3861	3760.0	0.05
3862	710.0	0.05
3863	1650.0	0.05
3864	4310.0	0.05
3865	2380.0	0.05
3866	780.0	0.05
3867	2230.0	0.05
3868	1510.0	0.05
3869	2720.0	0.05
3870	790.0	0.05
3871	850.0	0.05
3872	2560.0	0.05
3873	2120.0	0.05
3874	1480.0	0.05
3875	1380.0	0.05
3876	1120.0	0.05
3877	2340.0	0.05
3878	1540.0	0.05
3879	830.0	0.05
3880	1370.0	0.05
3881	600.0	0.05
3882	1880.0	0.05
3883	1440.0	0.05
3884	1660.0	0.05
3885	1240.0	0.05
3886	2700.0	0.05
3887	520.0	0.05
3888	2110.0	0.05
3889	660.0	0.05
3890	1760.0	0.05
3891	1150.0	0.05
3892	1360.0	0.05
3893	1100.0	0.05
3894	2330.0	0.05
3895	1530.0	0.05
3896	2180.0	0.05
3897	2240.0	0.05
3898	2840.0	0.05
3899	3800.0	0.05
3900	3900.0	0.05
3901	2580.0	0.05
3902	2150.0	0.05
3903	2390.0	0.05
3904	1040.0	0.05
3905	2120.0	0.05
3906	1020.0	0.05
3907	2180.0	0.05
3908	3820.0	0.05
3909	1250.0	0.05
3910	2750.0	0.05
3911	1180.0	0.05
3912	1240.0	0.05
3913	1810.0	0.05
3914	2210.0	0.05
3915	560.0	0.05
3916	4170.0	0.05
3917	4180.0	0.05
3918	1540.0	0.05
3919	2030.0	0.05
3920	3660.0	0.05
3921	550.0	0.05
3922	2150.0	0.05
3923	3600.0	0.05
3924	2060.0	0.05
3925	730.0	0.05
3926	1150.0	0.05
3927	650.0	0.05
3928	950.0	0.05
3929	2540.0	0.05
3930	1620.0	0.05
3931	2000.0	0.05
3932	3720.0	0.05
3933	2370.0	0.05
3934	3840.0	0.05
3935	2210.0	0.05
3936	2680.0	0.05
3937	1520.0	0.05
3938	770.0	0.05
3939	1430.0	0.05
3940	400.0	0.05
3941	2020.0	0.05
3942	1550.0	0.05
3943	390.0	0.05
3944	2450.0	0.05
3945	730.0	0.05
3946	2250.0	0.05
3947	590.0	0.05
3948	400.0	0.05
3949	3830.0	0.05
3950	1080.0	0.05
3951	2220.0	0.05
3952	4090.0	0.05
3953	1990.0	0.05
3954	1960.0	0.05
3955	2890.0	0.05
3956	1480.0	0.05
3957	2350.0	0.05
3958	900.0	0.05
3959	1560.0	0.05
3960	1810.0	0.05
3961	2910.0	0.05
3962	2780.0	0.05
3963	2250.0	0.05
3964	2400.0	0.05
3965	1550.0	0.05
3966	1620.0	0.05
3967	1990.0	0.05
3968	2620.0	0.05
3969	3940.0	0.05
3970	1050.0	0.05
3971	1090.0	0.05
3972	4160.0	0.05
3973	1650.0	0.05
3974	2050.0	0.05
3975	2490.0	0.05
3976	2730.0	0.05
3977	1680.0	0.05
3978	460.0	0.05
3979	750.0	0.05
3980	1140.0	0.05
3981	790.0	0.05
3982	1250.0	0.05
3983	1630.0	0.05
3984	3810.0	0.05
3985	1820.0	0.05
3986	770.0	0.05
3987	1230.0	0.05
3988	1770.0	0.05
3989	2400.0	0.05
3990	2770.0	0.05
3991	3130.0	0.05
3992	1460.0	0.05
3993	2390.0	0.05
3994	1610.0	0.05
3995	2000.0	0.05
3996	5360.0	0.05
3997	1660.0	0.05
3998	2500.0	0.05
3999	1200.0	0.05
4000	1050.0	0.05
4001	800.0	0.05
4002	3790.0	0.05
4003	730.0	0.05
4004	3840.0	0.05
4005	2170.0	0.05
4006	740.0	0.05
4007	5380.0	0.05
4008	2030.0	0.05
4009	4510.0	0.05
4010	2260.0	0.05
4011	3700.0	0.05
4012	2420.0	0.05
4013	2930.0	0.05
4014	1880.0	0.05
4015	2030.0	0.05
4016	2190.0	0.05
4017	3620.0	0.05
4018	510.0	0.05
4019	1570.0	0.05
4020	390.0	0.05
4021	4420.0	0.05
4022	1980.0	0.05
4023	2500.0	0.05
4024	4330.0	0.05
4025	980.0	0.05
4026	2580.0	0.05
4027	2090.0	0.05
4028	2030.0	0.05
4029	2280.0	0.05
4030	1270.0	0.05
4031	2520.0	0.05
4032	840.0	0.05
4033	3510.0	0.05
4034	350.0	0.05
4035	4560.0	0.05
4036	400.0	0.05
4037	780.0	0.05
4038	3460.0	0.05
4039	1380.0	0.05
4040	3850.0	0.05
4041	2820.0	0.05
4042	820.0	0.05
4043	3710.0	0.05
4044	3760.0	0.05
4045	2600.0	0.05
4046	2010.0	0.05
4047	1010.0	0.05
4048	3780.0	0.05
4049	2180.0	0.05
4050	3800.0	0.05
4051	2390.0	0.05
4052	4090.0	0.05
4053	1450.0	0.05
4054	3600.0	0.05
4055	1440.0	0.05
4056	1640.0	0.05
4057	2560.0	0.05
4058	1360.0	0.05
4059	3990.0	0.05
4060	3750.0	0.05
4061	740.0	0.05
4062	600.0	0.05
4063	1210.0	0.05
4064	1700.0	0.05
4065	880.0	0.05
4066	2190.0	0.05
4067	3770.0	0.05
4068	3070.0	0.05
4069	1980.0	0.05
4070	4070.0	0.05
4071	3100.0	0.05
4072	320.0	0.05
4073	3690.0	0.05
4074	270.0	0.05
4075	2560.0	0.05
4076	1040.0	0.05
4077	1560.0	0.05
4078	3590.0	0.05
4079	1880.0	0.05
4080	1280.0	0.05
4081	1530.0	0.05
4082	690.0	0.05
4083	1170.0	0.05
4084	600.0	0.05
4085	1220.0	0.05
4086	2100.0	0.05
4087	2830.0	0.05
4088	1030.0	0.05
4089	920.0	0.05
4090	2040.0	0.05
4091	2230.0	0.05
4092	2170.0	0.05
4093	2230.0	0.05
4094	2050.0	0.05
4095	1930.0	0.05
4096	590.0	0.05
4097	2330.0	0.05
4098	1290.0	0.05
4099	1100.0	0.05
4100	1000.0	0.05
4101	910.0	0.05
4102	2740.0	0.05
4103	870.0	0.05
4104	1750.0	0.05
4105	870.0	0.05
4106	620.0	0.05
4107	520.0	0.05
4108	2040.0	0.05
4109	1920.0	0.05
4110	1130.0	0.05
4111	1150.0	0.05
4112	1080.0	0.05
4113	4500.0	0.05
4114	610.0	0.05
4115	660.0	0.05
4116	3700.0	0.05
4117	3700.0	0.05
4118	1560.0	0.05
4119	1120.0	0.05
4120	2630.0	0.05
4121	1930.0	0.05
4122	1660.0	0.05
4123	1090.0	0.05
4124	3910.0	0.05
4125	2190.0	0.05
4126	1170.0	0.05
4127	700.0	0.05
4128	2380.0	0.05
4129	1640.0	0.05
4130	1280.0	0.05
4131	3780.0	0.05
4132	1630.0	0.05
4133	1130.0	0.05
4134	1080.0	0.05
4135	1280.0	0.05
4136	1950.0	0.05
4137	2130.0	0.05
4138	1530.0	0.05
4139	2090.0	0.05
4140	650.0	0.05
4141	1920.0	0.05
4142	470.0	0.05
4143	2210.0	0.05
4144	3850.0	0.05
4145	1940.0	0.05
4146	1250.0	0.05
4147	1140.0	0.05
4148	2060.0	0.05
4149	1280.0	0.05
4150	3970.0	0.05
4151	3760.0	0.05
4152	3950.0	0.05
4153	1260.0	0.05
4154	2710.0	0.05
4155	4320.0	0.05
4156	2200.0	0.05
4157	540.0	0.05
4158	4300.0	0.05
4159	3750.0	0.05
4160	1060.0	0.05
4161	3700.0	0.05
4162	480.0	0.05
4163	2350.0	0.05
4164	830.0	0.05
4165	2810.0	0.05
4166	1950.0	0.05
4167	1350.0	0.05
4168	2610.0	0.05
4169	980.0	0.05
4170	3780.0	0.05
4171	2130.0	0.05
4172	2510.0	0.05
4173	1000.0	0.05
4174	790.0	0.05
4175	2380.0	0.05
4176	850.0	0.05
4177	2190.0	0.05
4178	3990.0	0.05
4179	1370.0	0.05
4180	4110.0	0.05
4181	3690.0	0.05
4182	4190.0	0.05
4183	1580.0	0.05
4184	1260.0	0.05
4185	2150.0	0.05
4186	1920.0	0.05
4187	2050.0	0.05
4188	3620.0	0.05
4189	790.0	0.05
4190	630.0	0.05
4191	2030.0	0.05
4192	2060.0	0.05
4193	1200.0	0.05
4194	3630.0	0.05
4195	2410.0	0.05
4196	2580.0	0.05
4197	2370.0	0.05
4198	640.0	0.05
4199	1100.0	0.05
4200	1320.0	0.05
4201	4180.0	0.05
4202	3870.0	0.05
4203	2920.0	0.05
4204	2120.0	0.05
4205	2450.0	0.05
4206	1110.0	0.05
4207	880.0	0.05
4208	1500.0	0.05
4209	1620.0	0.05
4210	3960.0	0.05
4211	2880.0	0.05
4212	2230.0	0.05
4213	1180.0	0.05
4214	1770.0	0.05
4215	2290.0	0.05
4216	1250.0	0.05
4217	4150.0	0.05
4218	2070.0	0.05
4219	670.0	0.05
4220	3780.0	0.05
4221	4140.0	0.05
4222	650.0	0.05
4223	1520.0	0.05
4224	1190.0	0.05
4225	1250.0	0.05
4226	1670.0	0.05
4227	760.0	0.05
4228	1370.0	0.05
4229	1430.0	0.05
4230	2380.0	0.05
4231	1730.0	0.05
4232	850.0	0.05
4233	1020.0	0.05
4234	1270.0	0.05
4235	4310.0	0.05
4236	650.0	0.05
4237	3030.0	0.05
4238	1230.0	0.05
4239	650.0	0.05
4240	4290.0	0.05
4241	3850.0	0.05
4242	1760.0	0.05
4243	2930.0	0.05
4244	2010.0	0.05
4245	900.0	0.05
4246	3590.0	0.05
4247	1060.0	0.05
4248	2110.0	0.05
4249	2110.0	0.05
4250	3770.0	0.05
4251	1290.0	0.05
4252	1180.0	0.05
4253	1420.0	0.05
4254	2310.0	0.05
4255	590.0	0.05
4256	1270.0	0.05
4257	1620.0	0.05
4258	2850.0	0.05
4259	2410.0	0.05
4260	760.0	0.05
4261	2420.0	0.05
4262	1340.0	0.05
4263	1530.0	0.05
4264	1720.0	0.05
4265	2100.0	0.05
4266	220.0	0.05
4267	2790.0	0.05
4268	1510.0	0.05
4269	820.0	0.05
4270	2200.0	0.05
4271	510.0	0.05
4272	770.0	0.05
4273	2060.0	0.05
4274	2570.0	0.05
4275	720.0	0.05
4276	1630.0	0.05
4277	790.0	0.05
4278	1690.0	0.05
4279	1230.0	0.05
4280	690.0	0.05
4281	2220.0	0.05
4282	980.0	0.05
4283	2740.0	0.05
4284	4950.0	0.05
4285	1070.0	0.05
4286	2770.0	0.05
4287	2180.0	0.05
4288	2820.0	0.05
4289	3890.0	0.05
4290	2270.0	0.05
4291	3910.0	0.05
4292	2590.0	0.05
4293	3810.0	0.05
4294	1040.0	0.05
4295	3480.0	0.05
4296	870.0	0.05
4297	1260.0	0.05
4298	1210.0	0.05
4299	1560.0	0.05
4300	2120.0	0.05
4301	2550.0	0.05
4302	2070.0	0.05
4303	4160.0	0.05
4304	2990.0	0.05
4305	4040.0	0.05
4306	2300.0	0.05
4307	2140.0	0.05
4308	1020.0	0.05
4309	2110.0	0.05
4310	1600.0	0.05
4311	1950.0	0.05
4312	1870.0	0.05
4313	4190.0	0.05
4314	630.0	0.05
4315	2140.0	0.05
4316	2070.0	0.05
4317	1340.0	0.05
4318	770.0	0.05
4319	3800.0	0.05
4320	4040.0	0.05
4321	4050.0	0.05
4322	1180.0	0.05
4323	1550.0	0.05
4324	4460.0	0.05
4325	2150.0	0.05
4326	2440.0	0.05
4327	2230.0	0.05
4328	2070.0	0.05
4329	3680.0	0.05
4330	4720.0	0.05
4331	1840.0	0.05
4332	1890.0	0.05
4333	2270.0	0.05
4334	1260.0	0.05
4335	980.0	0.05
4336	2060.0	0.05
4337	380.0	0.05
4338	640.0	0.05
4339	990.0	0.05
4340	760.0	0.05
4341	2170.0	0.05
4342	2390.0	0.05
4343	2030.0	0.05
4344	1710.0	0.05
4345	2680.0	0.05
4346	4360.0	0.05
4347	3730.0	0.05
4348	1160.0	0.05
4349	980.0	0.05
4350	2020.0	0.05
4351	880.0	0.05
4352	1560.0	0.05
4353	1700.0	0.05
4354	1880.0	0.05
4355	2450.0	0.05
4356	3820.0	0.05
4357	360.0	0.05
4358	2380.0	0.05
4359	800.0	0.05
4360	460.0	0.05
4361	1140.0	0.05
4362	3890.0	0.05
4363	3560.0	0.05
4364	1480.0	0.05
4365	1560.0	0.05
4366	1300.0	0.05
4367	1280.0	0.05
4368	1330.0	0.05
4369	2210.0	0.05
4370	1810.0	0.05
4371	540.0	0.05
4372	510.0	0.05
4373	2670.0	0.05
4374	2010.0	0.05
4375	2410.0	0.05
4376	2100.0	0.05
4377	1600.0	0.05
4378	2540.0	0.05
4379	1320.0	0.05
4380	2330.0	0.05
4381	2160.0	0.05
4382	2160.0	0.05
4383	950.0	0.05
4384	670.0	0.05
4385	1000.0	0.05
4386	1630.0	0.05
4387	1280.0	0.05
4388	3660.0	0.05
4389	3460.0	0.05
4390	2050.0	0.05
4391	900.0	0.05
4392	2520.0	0.05
4393	1650.0	0.05
4394	720.0	0.05
4395	2100.0	0.05
4396	2190.0	0.05
4397	1600.0	0.05
4398	1320.0	0.05
4399	3850.0	0.05
4400	1540.0	0.05
4401	1230.0	0.05
4402	3240.0	0.05
4403	730.0	0.05
4404	710.0	0.05
4405	2200.0	0.05
4406	640.0	0.05
4407	770.0	0.05
4408	2460.0	0.05
4409	1430.0	0.05
4410	3860.0	0.05
4411	3740.0	0.05
4412	2670.0	0.05
4413	2570.0	0.05
4414	1370.0	0.05
4415	1950.0	0.05
4416	2460.0	0.05
4417	1930.0	0.05
4418	620.0	0.05
4419	3620.0	0.05
4420	1620.0	0.05
4421	2120.0	0.05
4422	1990.0	0.05
4423	2130.0	0.05
4424	4500.0	0.05
4425	2270.0	0.05
4426	2040.0	0.05
4427	1340.0	0.05
4428	3090.0	0.05
4429	4040.0	0.05
4430	1490.0	0.05
4431	1480.0	0.05
4432	4370.0	0.05
4433	520.0	0.05
4434	2880.0	0.05
4435	2120.0	0.05
4436	1320.0	0.05
4437	2050.0	0.05
4438	2260.0	0.05
4439	1330.0	0.05
4440	3540.0	0.05
4441	2140.0	0.05
4442	4070.0	0.05
4443	3980.0	0.05
4444	1700.0	0.05
4445	1820.0	0.05
4446	3550.0	0.05
4447	1720.0	0.05
4448	3780.0	0.05
4449	1000.0	0.05
4450	3790.0	0.05
4451	800.0	0.05
4452	1310.0	0.05
4453	890.0	0.05
4454	1780.0	0.05
4455	1760.0	0.05
4456	3670.0	0.05
4457	2350.0	0.05
4458	1990.0	0.05
4459	2280.0	0.05
4460	1030.0	0.05
4461	1750.0	0.05
4462	3620.0	0.05
4463	800.0	0.05
4464	930.0	0.05
4465	2320.0	0.05
4466	1890.0	0.05
4467	3600.0	0.05
4468	2200.0	0.05
4469	2400.0	0.05
4470	3690.0	0.05
4471	2380.0	0.05
4472	2010.0	0.05
4473	430.0	0.05
4474	1970.0	0.05
4475	1370.0	0.05
4476	3610.0	0.05
4477	2390.0	0.05
4478	3950.0	0.05
4479	2380.0	0.05
4480	1820.0	0.05
4481	1300.0	0.05
4482	2850.0	0.05
4483	1450.0	0.05
4484	2640.0	0.05
4485	2490.0	0.05
4486	2160.0	0.05
4487	2590.0	0.05
4488	2220.0	0.05
4489	4440.0	0.05
4490	1190.0	0.05
4491	2280.0	0.05
4492	2330.0	0.05
4493	3500.0	0.05
4494	4360.0	0.05
4495	540.0	0.05
4496	950.0	0.05
4497	2290.0	0.05
4498	1420.0	0.05
4499	2780.0	0.05
4500	3930.0	0.05
4501	2290.0	0.05
4502	4700.0	0.05
4503	1250.0	0.05
4504	2130.0	0.05
4505	770.0	0.05
4506	1300.0	0.05
4507	530.0	0.05
4508	2120.0	0.05
4509	1420.0	0.05
4510	1950.0	0.05
4511	1460.0	0.05
4512	3870.0	0.05
4513	2350.0	0.05
4514	1980.0	0.05
4515	3750.0	0.05
4516	2920.0	0.05
4517	2770.0	0.05
4518	1650.0	0.05
4519	1380.0	0.05
4520	2210.0	0.05
4521	4490.0	0.05
4522	4450.0	0.05
4523	1300.0	0.05
4524	3540.0	0.05
4525	2140.0	0.05
4526	2010.0	0.05
4527	2020.0	0.05
4528	1170.0	0.05
4529	2020.0	0.05
4530	2000.0	0.05
4531	850.0	0.05
4532	2740.0	0.05
4533	3800.0	0.05
4534	1300.0	0.05
4535	2090.0	0.05
4536	3540.0	0.05
4537	800.0	0.05
4538	3750.0	0.05
4539	1130.0	0.05
4540	1220.0	0.05
4541	3730.0	0.05
4542	2100.0	0.05
4543	2420.0	0.05
4544	2300.0	0.05
4545	2280.0	0.05
4546	900.0	0.05
4547	970.0	0.05
4548	2420.0	0.05
4549	960.0	0.05
4550	4540.0	0.05
4551	1360.0	0.05
4552	2210.0	0.05
4553	3970.0	0.05
4554	4010.0	0.05
4555	2050.0	0.05
4556	2080.0	0.05
4557	1460.0	0.05
4558	4320.0	0.05
4559	2240.0	0.05
4560	830.0	0.05
4561	1720.0	0.05
4562	2700.0	0.05
4563	900.0	0.05
4564	1900.0	0.05
4565	1720.0	0.05
4566	1180.0	0.05
4567	2800.0	0.05
4568	3620.0	0.05
4569	3610.0	0.05
4570	730.0	0.05
4571	1080.0	0.05
4572	880.0	0.05
4573	1220.0	0.05
4574	1220.0	0.05
4575	1490.0	0.05
4576	670.0	0.05
4577	2250.0	0.05
4578	3750.0	0.05
4579	2320.0	0.05
4580	580.0	0.05
4581	4370.0	0.05
4582	1130.0	0.05
4583	4020.0	0.05
4584	270.0	0.05
4585	1870.0	0.05
4586	4490.0	0.05
4587	940.0	0.05
4588	1090.0	0.05
4589	3750.0	0.05
4590	2730.0	0.05
4591	1390.0	0.05
4592	2350.0	0.05
4593	2170.0	0.05
4594	3820.0	0.05
4595	2100.0	0.05
4596	570.0	0.05
4597	1860.0	0.05
4598	2440.0	0.05
4599	2060.0	0.05
4600	2660.0	0.05
4601	3830.0	0.05
4602	1700.0	0.05
4603	780.0	0.05
4604	1240.0	0.05
4605	2180.0	0.05
4606	1300.0	0.05
4607	2180.0	0.05
4608	3880.0	0.05
4609	1090.0	0.05
4610	440.0	0.05
4611	4270.0	0.05
4612	3800.0	0.05
4613	1410.0	0.05
4614	1480.0	0.05
4615	4270.0	0.05
4616	2520.0	0.05
4617	2150.0	0.05
4618	1250.0	0.05
4619	1610.0	0.05
4620	1190.0	0.05
4621	2120.0	0.05
4622	560.0	0.05
4623	2420.0	0.05
4624	1060.0	0.05
4625	570.0	0.05
4626	370.0	0.05
4627	860.0	0.05
4628	480.0	0.05
4629	2290.0	0.05
4630	2010.0	0.05
4631	1250.0	0.05
4632	1200.0	0.05
4633	1090.0	0.05
4634	1590.0	0.05
4635	1740.0	0.05
4636	1000.0	0.05
4637	2440.0	0.05
4638	3700.0	0.05
4639	800.0	0.05
4640	1290.0	0.05
4641	2420.0	0.05
4642	3970.0	0.05
4643	3780.0	0.05
4644	1940.0	0.05
4645	3700.0	0.05
4646	1980.0	0.05
4647	580.0	0.05
4648	2420.0	0.05
4649	1560.0	0.05
4650	2000.0	0.05
4651	1760.0	0.05
4652	2220.0	0.05
4653	3600.0	0.05
4654	3760.0	0.05
4655	4140.0	0.05
4656	2920.0	0.05
4657	4060.0	0.05
4658	3900.0	0.05
4659	1440.0	0.05
4660	2440.0	0.05
4661	3990.0	0.05
4662	800.0	0.05
4663	2850.0	0.05
4664	2160.0	0.05
4665	840.0	0.05
4666	2890.0	0.05
4667	3980.0	0.05
4668	1420.0	0.05
4669	2220.0	0.05
4670	1520.0	0.05
4671	2290.0	0.05
4672	2320.0	0.05
4673	3670.0	0.05
4674	1260.0	0.05
4675	820.0	0.05
4676	850.0	0.05
4677	1220.0	0.05
4678	3640.0	0.05
4679	1440.0	0.05
4680	2070.0	0.05
4681	2400.0	0.05
4682	940.0	0.05
4683	1330.0	0.05
4684	4120.0	0.05
4685	3940.0	0.05
4686	1160.0	0.05
4687	3970.0	0.05
4688	730.0	0.05
4689	960.0	0.05
4690	1830.0	0.05
4691	2060.0	0.05
4692	2050.0	0.05
4693	470.0	0.05
4694	3730.0	0.05
4695	4000.0	0.05
4696	1260.0	0.05
4697	870.0	0.05
4698	3480.0	0.05
4699	4220.0	0.05
4700	860.0	0.05
4701	2730.0	0.05
4702	660.0	0.05
4703	3620.0	0.05
4704	4200.0	0.05
4705	2730.0	0.05
4706	2030.0	0.05
4707	2070.0	0.05
4708	4370.0	0.05
4709	1400.0	0.05
4710	1230.0	0.05
4711	4330.0	0.05
4712	2220.0	0.05
4713	1380.0	0.05
4714	1140.0	0.05
4715	2110.0	0.05
4716	3660.0	0.05
4717	3770.0	0.05
4718	2020.0	0.05
4719	710.0	0.05
4720	2030.0	0.05
4721	2300.0	0.05
4722	1020.0	0.05
4723	2370.0	0.05
4724	3770.0	0.05
4725	740.0	0.05
4726	2410.0	0.05
4727	2280.0	0.05
4728	1680.0	0.05
4729	2300.0	0.05
4730	380.0	0.05
4731	1370.0	0.05
4732	750.0	0.05
4733	1490.0	0.05
4734	770.0	0.05
4735	3650.0	0.05
4736	1290.0	0.05
4737	540.0	0.05
4738	3650.0	0.05
4739	2250.0	0.05
4740	3620.0	0.05
4741	720.0	0.05
4742	1140.0	0.05
4743	460.0	0.05
4744	3870.0	0.05
4745	1210.0	0.05
4746	2100.0	0.05
4747	680.0	0.05
4748	760.0	0.05
4749	3700.0	0.05
4750	2110.0	0.05
4751	4340.0	0.05
4752	1260.0	0.05
4753	3710.0	0.05
4754	1050.0	0.05
4755	2410.0	0.05
4756	3860.0	0.05
4757	920.0	0.05
4758	2210.0	0.05
4759	2800.0	0.05
4760	2060.0	0.05
4761	4330.0	0.05
4762	2150.0	0.05
4763	4120.0	0.05
4764	3540.0	0.05
4765	1350.0	0.05
4766	1360.0	0.05
4767	3860.0	0.05
4768	2980.0	0.05
4769	1370.0	0.05
4770	2070.0	0.05
4771	2170.0	0.05
4772	1190.0	0.05
4773	2630.0	0.05
4774	3940.0	0.05
4775	2030.0	0.05
4776	2080.0	0.05
4777	4160.0	0.05
4778	870.0	0.05
4779	710.0	0.05
4780	2280.0	0.05
4781	3560.0	0.05
4782	620.0	0.05
4783	3600.0	0.05
4784	2080.0	0.05
4785	1160.0	0.05
4786	1500.0	0.05
4787	2800.0	0.05
4788	720.0	0.05
4789	710.0	0.05
4790	1890.0	0.05
4791	1320.0	0.05
4792	2240.0	0.05
4793	3610.0	0.05
4794	3980.0	0.05
4795	1190.0	0.05
4796	3800.0	0.05
4797	1580.0	0.05
4798	1470.0	0.05
4799	4450.0	0.05
4800	1230.0	0.05
4801	1190.0	0.05
4802	540.0	0.05
4803	2600.0	0.05
4804	2020.0	0.05
4805	450.0	0.05
4806	3560.0	0.05
4807	2680.0	0.05
4808	4010.0	0.05
4809	410.0	0.05
4810	2290.0	0.05
4811	2130.0	0.05
4812	1930.0	0.05
4813	4200.0	0.05
4814	2150.0	0.05
4815	2290.0	0.05
4816	490.0	0.05
4817	2080.0	0.05
4818	4140.0	0.05
4819	520.0	0.05
4820	2110.0	0.05
4821	830.0	0.05
4822	2170.0	0.05
4823	870.0	0.05
4824	2900.0	0.05
4825	4200.0	0.05
4826	3680.0	0.05
4827	1620.0	0.05
4828	670.0	0.05
4829	2180.0	0.05
4830	3720.0	0.05
4831	380.0	0.05
4832	2920.0	0.05
4833	2030.0	0.05
4834	470.0	0.05
4835	2100.0	0.05
4836	1270.0	0.05
4837	4230.0	0.05
4838	1970.0	0.05
4839	1420.0	0.05
4840	3700.0	0.05
4841	790.0	0.05
4842	3660.0	0.05
4843	1220.0	0.05
4844	3840.0	0.05
4845	690.0	0.05
4846	1110.0	0.05
4847	3710.0	0.05
4848	1300.0	0.05
4849	4240.0	0.05
4850	1280.0	0.05
4851	1480.0	0.05
4852	2310.0	0.05
4853	2120.0	0.05
4854	1390.0	0.05
4855	2940.0	0.05
4856	3880.0	0.05
4857	2140.0	0.05
4858	600.0	0.05
4859	3760.0	0.05
4860	450.0	0.05
4861	4010.0	0.05
4862	540.0	0.05
4863	3920.0	0.05
